term,matched_DOID,num matched DOID,code
adenoma,apocrine adenoma___DOID_3895,168,DOID:3895
adenoma,malignant spiradenoma___DOID_7960,168,DOID:7960
adenoma,pancreatic serous cystadenoma___DOID_3917,168,DOID:3917
adenoma,breast apocrine adenoma___DOID_7540,168,DOID:7540
adenoma,follicular adenoma___DOID_6204,168,DOID:6204
adenoma,extrahepatic bile duct cystadenoma___DOID_8105,168,DOID:8105
adenoma,intracystic papillary adenoma___DOID_2682,168,DOID:2682
adenoma,nephrogenic adenoma___DOID_7334,168,DOID:7334
adenoma,pituitary adenoma 5___DOID_0112008,168,DOID:0112008
adenoma,fetal adenoma___DOID_8102,168,DOID:8102
adenoma,mixed lacrimal gland cancer___DOID_296,168,DOID:296
adenoma,large intestine adenoma___DOID_0050914,168,DOID:0050914
adenoma,familial adenomatous polyposis 1___DOID_0080409,168,DOID:0080409
adenoma,ovarian cystadenoma___DOID_3269,168,DOID:3269
adenoma,obsolete flat adenoma syndrome___DOID_5687,168,DOID:5687
adenoma,obsolete ovarian dermoid cyst with corticotropin secreting adenoma___DOID_8014,168,DOID:8014
adenoma,familial adenomatous polyposis___DOID_0050424,168,DOID:0050424
adenoma,lipoadenoma___DOID_5398,168,DOID:5398
adenoma,obsolete papillary pseudomucinous cystadenoma___DOID_2676,168,DOID:2676
adenoma,syringocystadenoma papilliferum___DOID_5445,168,DOID:5445
adenoma,uterine ligament papillary cystadenoma associated with von hippel-lindau disease___DOID_5726,168,DOID:5726
adenoma,gallbladder adenoma___DOID_0050893,168,DOID:0050893
adenoma,extrahepatic bile duct adenoma___DOID_5438,168,DOID:5438
adenoma,hidradenoma___DOID_3896,168,DOID:3896
adenoma,hepatocellular adenoma___DOID_0050868,168,DOID:0050868
adenoma,bartholin's gland adenoma___DOID_5382,168,DOID:5382
adenoma,thyroid hyalinizing trabecular adenoma___DOID_6203,168,DOID:6203
adenoma,renal adenoma___DOID_2697,168,DOID:2697
adenoma,uterine corpus adenomatoid tumor___DOID_1371,168,DOID:1371
adenoma,bile duct cystadenoma___DOID_5384,168,DOID:5384
adenoma,familial hyperinsulinemic hypoglycemia 2___DOID_0070218,168,DOID:0070218
adenoma,rete ovarii adenoma___DOID_6837,168,DOID:6837
adenoma,obsolete atypical adenoma___DOID_5404,168,DOID:5404
adenoma,rete ovarii cystadenoma___DOID_5725,168,DOID:5725
adenoma,seminal vesicle cystadenoma___DOID_5724,168,DOID:5724
adenoma,parathyroid oncocytic adenoma___DOID_7611,168,DOID:7611
adenoma,clear cell hidradenoma___DOID_5443,168,DOID:5443
adenoma,bronchial mucus gland adenoma___DOID_7030,168,DOID:7030
adenoma,pleomorphic adenoma___DOID_452,168,DOID:452
adenoma,obsolete papillary serous cystadenoma___DOID_2629,168,DOID:2629
adenoma,rete testis adenoma___DOID_6483,168,DOID:6483
adenoma,obsolete adenocarcinoma in a polyp___DOID_4898,168,DOID:4898
adenoma,fallopian tube adenomatoid tumor___DOID_5196,168,DOID:5196
adenoma,obsolete serous cystadenoma of ovary___DOID_3914,168,DOID:3914
adenoma,thyroid hurthle cell adenoma___DOID_8162,168,DOID:8162
adenoma,ovarian papillary cystadenoma___DOID_6405,168,DOID:6405
adenoma,pituitary adenoma 3___DOID_0112010,168,DOID:0112010
adenoma,obsolete polyglandular activity in multiple endocrine adenomatosis___DOID_10013,168,DOID:10013
adenoma,eccrine papillary adenoma___DOID_5446,168,DOID:5446
adenoma,multiple endocrine neoplasia___DOID_3125,168,DOID:3125
adenoma,type 2 papillary adenoma of the kidney___DOID_6259,168,DOID:6259
adenoma,breast giant fibroadenoma___DOID_7223,168,DOID:7223
adenoma,pleomorphic adenoma carcinoma___DOID_297,168,DOID:297
adenoma,hereditary mixed polyposis syndrome 1___DOID_0111685,168,DOID:0111685
adenoma,oxyphilic adenoma___DOID_5389,168,DOID:5389
adenoma,chromophil adenoma of the kidney___DOID_6257,168,DOID:6257
adenoma,pancreatic intraductal papillary-mucinous adenoma___DOID_7851,168,DOID:7851
adenoma,breast ductal adenoma___DOID_7538,168,DOID:7538
adenoma,bile duct adenoma___DOID_5381,168,DOID:5381
adenoma,adenomatoid tumor___DOID_746,168,DOID:746
adenoma,benign eccrine breast spiradenoma___DOID_1616,168,DOID:1616
adenoma,extrahepatic bile duct papillary adenoma___DOID_7503,168,DOID:7503
adenoma,functionless pituitary adenoma___DOID_5715,168,DOID:5715
adenoma,mucinous ovarian cystadenoma___DOID_3267,168,DOID:3267
adenoma,infiltrating nipple syringomatous adenoma___DOID_7839,168,DOID:7839
adenoma,intrahepatic bile duct adenoma___DOID_5437,168,DOID:5437
adenoma,lung adenoma___DOID_5386,168,DOID:5386
adenoma,obsolete ovine pulmonary adenomatosis___DOID_5399,168,DOID:5399
adenoma,breast malignant eccrine spiradenoma___DOID_7983,168,DOID:7983
adenoma,colon adenoma___DOID_0050912,168,DOID:0050912
adenoma,obsolete skin appendage adenoma___DOID_3898,168,DOID:3898
adenoma,hidrocystoma___DOID_3893,168,DOID:3893
adenoma,papillary adenoma___DOID_3172,168,DOID:3172
adenoma,cecum adenoma___DOID_0050910,168,DOID:0050910
adenoma,malignant adenoma___DOID_0080364,168,DOID:0080364
adenoma,adenoma___DOID_657,168,DOID:657
adenoma,chromophobe adenoma___DOID_3828,168,DOID:3828
adenoma,obsolete trabecular adenoma___DOID_5400,168,DOID:5400
adenoma,villous adenoma___DOID_0050869,168,DOID:0050869
adenoma,spiradenoma___DOID_5444,168,DOID:5444
adenoma,colloid adenoma___DOID_8419,168,DOID:8419
adenoma,metanephric adenoma___DOID_6404,168,DOID:6404
adenoma,bronchus adenoma___DOID_5391,168,DOID:5391
adenoma,clear cell adenoma___DOID_5390,168,DOID:5390
adenoma,papillary hidradenoma___DOID_5439,168,DOID:5439
adenoma,vaginal adenoma___DOID_5402,168,DOID:5402
adenoma,growth hormone secreting pituitary adenoma___DOID_6255,168,DOID:6255
adenoma,middle ear adenoma___DOID_5387,168,DOID:5387
adenoma,urethral villous adenoma___DOID_5643,168,DOID:5643
adenoma,familial adenomatous polyposis 2___DOID_0080410,168,DOID:0080410
adenoma,tsh producing pituitary tumor___DOID_6275,168,DOID:6275
adenoma,obsolete mucinous cystadenoma___DOID_2633,168,DOID:2633
adenoma,familial hepatic adenoma___DOID_0111366,168,DOID:0111366
adenoma,ovarian endometrioid cystadenoma___DOID_7191,168,DOID:7191
adenoma,parathyroid transitional clear cell adenoma___DOID_7609,168,DOID:7609
adenoma,minor vestibular glands adenoma___DOID_2075,168,DOID:2075
adenoma,intrahepatic bile duct cystadenoma___DOID_6733,168,DOID:6733
adenoma,obsolete ovarian dermoid cyst with prolactin secreting adenoma___DOID_8004,168,DOID:8004
adenoma,pancreatic mucinous cystadenoma___DOID_7235,168,DOID:7235
adenoma,obsolete adenocarcinoma in tubular adenoma___DOID_8222,168,DOID:8222
adenoma,nephrogenic adenoma of urinary bladder___DOID_7333,168,DOID:7333
adenoma,breast fibroadenoma___DOID_1618,168,DOID:1618
adenoma,alveoli adenoma___DOID_8003,168,DOID:8003
adenoma,obsolete papillary cystadenoma___DOID_2630,168,DOID:2630
adenoma,vaginal villous adenoma___DOID_6613,168,DOID:6613
adenoma,basophil adenoma___DOID_4542,168,DOID:4542
adenoma,prolactinoma___DOID_5394,168,DOID:5394
adenoma,obsolete borderline malignancy papillary mucinous cystadenoma___DOID_6574,168,DOID:6574
adenoma,obsolete pleomorphic adenoma of the breast___DOID_4076,168,DOID:4076
adenoma,nephrogenic adenoma of the urethra___DOID_8109,168,DOID:8109
adenoma,periampullary adenoma___DOID_0050849,168,DOID:0050849
adenoma,pancreatic cystadenoma___DOID_3918,168,DOID:3918
adenoma,acidophil adenoma___DOID_5392,168,DOID:5392
adenoma,ceruminoma___DOID_7549,168,DOID:7549
adenoma,obsolete adenocarcinoma in adenomatous polyposis coli___DOID_8269,168,DOID:8269
adenoma,duodenum adenoma___DOID_0050927,168,DOID:0050927
adenoma,breast adenoma___DOID_1625,168,DOID:1625
adenoma,familial adenomatous polyposis 4___DOID_0080412,168,DOID:0080412
adenoma,endometrial adenocarcinoma___DOID_2870,168,DOID:2870
adenoma,mixed eosinophil-basophil adenoma___DOID_7179,168,DOID:7179
adenoma,ovarian serous cystadenocarcinoma___DOID_5746,168,DOID:5746
adenoma,wolffian duct adenoma___DOID_2616,168,DOID:2616
adenoma,thyroid adenoma___DOID_2891,168,DOID:2891
adenoma,gastrointestinal adenoma___DOID_4147,168,DOID:4147
adenoma,pancreatic colloid cystadenoma___DOID_7735,168,DOID:7735
adenoma,urinary bladder villous adenoma___DOID_5427,168,DOID:5427
adenoma,epididymis adenomatoid tumor___DOID_745,168,DOID:745
adenoma,growth hormone secreting pituitary adenoma 2___DOID_0112007,168,DOID:0112007
adenoma,obsolete adenocarcinoma in villous adenoma___DOID_8120,168,DOID:8120
adenoma,cervical adenoma malignum___DOID_6627,168,DOID:6627
adenoma,breast intracanalicular fibroadenoma___DOID_2656,168,DOID:2656
adenoma,cystadenoma___DOID_2634,168,DOID:2634
adenoma,eccrine acrospiroma___DOID_5442,168,DOID:5442
adenoma,chief cell adenoma___DOID_7607,168,DOID:7607
adenoma,familial adenomatous polyposis 3___DOID_0080411,168,DOID:0080411
adenoma,functioning pituitary adenoma___DOID_5395,168,DOID:5395
adenoma,myoepithelioma___DOID_2661,168,DOID:2661
adenoma,parathyroid adenoma___DOID_7608,168,DOID:7608
adenoma,water-clear cell adenoma___DOID_5401,168,DOID:5401
adenoma,mixed cell type adenoma of parathyroid___DOID_7610,168,DOID:7610
adenoma,bronchiolo-alveolar adenocarcinoma___DOID_4926,168,DOID:4926
adenoma,microcystic adenoma___DOID_5403,168,DOID:5403
adenoma,type 1 papillary adenoma of the kidney___DOID_6258,168,DOID:6258
adenoma,atypical follicular adenoma___DOID_8292,168,DOID:8292
adenoma,obsolete papillotubular adenocarcinoma___DOID_6663,168,DOID:6663
adenoma,nodular hidradenoma___DOID_2061,168,DOID:2061
adenoma,vaginal tubulovillous adenoma___DOID_8104,168,DOID:8104
adenoma,adrenal adenoma___DOID_656,168,DOID:656
adenoma,obsolete intramucosal adenocarcinoma colon adenoma___DOID_3028,168,DOID:3028
adenomyosis,endometriosis of uterus___DOID_288,1,DOID:288
adhd,attention deficit hyperactivity disorder___DOID_1094,1,DOID:1094
adiadochokinesis,,0,
adnexitis,,0,
adpkd,,0,
adrenal cancer,adrenal gland cancer___DOID_3953,1,DOID:3953
adrenal cancers,adrenal gland cancer___DOID_3953,1,DOID:3953
adrenal gland tumor,adrenal gland cancer___DOID_3953,1,DOID:3953
adrenal insufficiency,addison's disease___DOID_13774,4,DOID:13774
adrenal insufficiency,immunodeficiency 54___DOID_0111967,4,DOID:0111967
adrenal insufficiency,adrenal cortical hypofunction___DOID_10493,4,DOID:10493
adrenal insufficiency,congenital adrenal insufficiency___DOID_0050546,4,DOID:0050546
adrenal tumor,adrenal gland cancer___DOID_3953,1,DOID:3953
adrenocortical insufficiency,addison's disease___DOID_13774,1,DOID:13774
adult nhl,,0,
adult rickets,,0,
affective disorder,seasonal affective disorder___DOID_0060167,5,DOID:0060167
affective disorder,obsolete major affective disorder 2___DOID_0080221,5,DOID:0080221
affective disorder,obsolete major affective disorder 1___DOID_0080220,5,DOID:0080220
affective disorder,schizoaffective disorder___DOID_5418,5,DOID:5418
affective disorder,bipolar disorder___DOID_3312,5,DOID:3312
afib,congenital afibrinogenemia___DOID_2236,2,DOID:2236
afib,obsolete clone of congenital afibrinogenemia___DOID_0050878,2,DOID:0050878
african horse sickness,obsolete african horse sickness___DOID_1333,1,DOID:1333
aganglionic,hirschsprung's disease___DOID_10487,1,DOID:10487
aganglionosis,hirschsprung's disease___DOID_10487,1,DOID:10487
agenesis,temtamy syndrome___DOID_0111621,18,DOID:0111621
agenesis,obsolete hereditary motor and sensory neuropathy with agenesis of the corpus callosum___DOID_0060600,18,DOID:0060600
agenesis,congenital bilateral absence of vas deferens___DOID_0111862,18,DOID:0111862
agenesis,pancreatic hypoplasia-diabetes-congenital heart disease syndrome___DOID_0111733,18,DOID:0111733
agenesis,"agenesis of corpus callosum, cardiac, ocular, and genital syndrome___DOID_0080948",18,DOID:0080948
agenesis,corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome___DOID_0060816,18,DOID:0060816
agenesis,masa syndrome___DOID_0060246,18,DOID:0060246
agenesis,x-linked hypoparathyroidism___DOID_0111388,18,DOID:0111388
agenesis,caudal regression syndrome___DOID_0080700,18,DOID:0080700
agenesis,pancreatic agenesis___DOID_0050877,18,DOID:0050877
agenesis,tooth agenesis___DOID_0050591,18,DOID:0050591
agenesis,syndromic microphthalmia 9___DOID_0111807,18,DOID:0111807
agenesis,renal agenesis___DOID_14766,18,DOID:14766
agenesis,x-linked lissencephaly 2___DOID_0112238,18,DOID:0112238
agenesis,agenesis of the corpus callosum with peripheral neuropathy___DOID_0090003,18,DOID:0090003
agenesis,combined oxidative phosphorylation deficiency 2___DOID_0111483,18,DOID:0111483
agenesis,corpus callosum agenesis-abnormal genitalia syndrome___DOID_0112151,18,DOID:0112151
agenesis,brachyolmia-amelogenesis imperfecta syndrome___DOID_0090143,18,DOID:0090143
agnosia,social emotional agnosia___DOID_0060149,23,DOID:0060149
agnosia,tactile agnosia___DOID_0060151,23,DOID:0060151
agnosia,associative agnosia___DOID_0060136,23,DOID:0060136
agnosia,astereognosia___DOID_0060150,23,DOID:0060150
agnosia,visual agnosia___DOID_0060155,23,DOID:0060155
agnosia,time agnosia___DOID_0060152,23,DOID:0060152
agnosia,apperceptive agnosia___DOID_0060134,23,DOID:0060134
agnosia,color agnosia___DOID_0060139,23,DOID:0060139
agnosia,autotopagnosia___DOID_0060138,23,DOID:0060138
agnosia,form agnosia___DOID_0060142,23,DOID:0060142
agnosia,simultanagnosia___DOID_0060148,23,DOID:0060148
agnosia,visual verbal agnosia___DOID_0060156,23,DOID:0060156
agnosia,semantic agnosia___DOID_0060147,23,DOID:0060147
agnosia,auditory agnosia___DOID_0060137,23,DOID:0060137
agnosia,finger agnosia___DOID_0060141,23,DOID:0060141
agnosia,verbal auditory agnosia___DOID_0060154,23,DOID:0060154
agnosia,topographical agnosia___DOID_0060153,23,DOID:0060153
agnosia,mirror agnosia___DOID_0060144,23,DOID:0060144
agnosia,integrative agnosia___DOID_0060143,23,DOID:0060143
agnosia,phonagnosia___DOID_0060146,23,DOID:0060146
agnosia,pain agnosia___DOID_0060145,23,DOID:0060145
agnosia,agnosia___DOID_4090,23,DOID:4090
agnosia,prosopagnosia___DOID_4970,23,DOID:4970
agraphia,agraphia___DOID_0060223,1,DOID:0060223
aids,obsolete aids-related gastric kaposi's sarcoma___DOID_7238,28,DOID:7238
aids,obsolete central nervous system aids arteritis___DOID_524,28,DOID:524
aids,obsolete aids-related idiopathic thrombocytopenic purpura___DOID_4799,28,DOID:4799
aids,obsolete aids-related vulvovaginal candidiasis___DOID_2503,28,DOID:2503
aids,acquired immunodeficiency syndrome___DOID_635,28,DOID:635
aids,obsolete aids-related cervical cancer___DOID_6893,28,DOID:6893
aids,obsolete aids-related pelvic inflammatory disease___DOID_1261,28,DOID:1261
aids,obsolete hiv-associated nephropathy___DOID_1311,28,DOID:1311
aids,aids phobia___DOID_603,28,DOID:603
aids,obsolete aids related complex___DOID_1308,28,DOID:1308
aids,obsolete hiv encephalopathy___DOID_1306,28,DOID:1306
aids,obsolete aids-related anal cancer___DOID_6122,28,DOID:6122
aids,obsolete aids-related herpes zoster___DOID_6905,28,DOID:6905
aids,obsolete aids-related human papillomavirus infectious disease___DOID_7498,28,DOID:7498
aids,obsolete aids-related pneumocystis jirovecii pneumonia___DOID_13734,28,DOID:13734
aids,obsolete aids retinopathy___DOID_6045,28,DOID:6045
aids,obsolete aids-related toxoplasmosis___DOID_0050509,28,DOID:0050509
aids,obsolete aids-related cryptosporidiosis___DOID_0050507,28,DOID:0050507
aids,obsolete aids-related kaposi's sarcoma___DOID_6895,28,DOID:6895
aids,obsolete aids-related cryptococcosis___DOID_13021,28,DOID:13021
aids,multiple chemical sensitivity___DOID_4661,28,DOID:4661
aids,obsolete aids-related oropharyngeal candidiasis___DOID_7702,28,DOID:7702
aids,obsolete simian acquired immunodeficiency syndrome___DOID_621,28,DOID:621
aids,obsolete aids-related cytomegalovirus enterocolitis___DOID_7810,28,DOID:7810
aids,obsolete hiv wasting syndrome___DOID_1313,28,DOID:1313
aids,obsolete aids-related cervical kaposi's sarcoma___DOID_6894,28,DOID:6894
aids,obsolete aids dementia complex___DOID_1305,28,DOID:1305
aids,obsolete aids-related cystoisosporiasis___DOID_0050510,28,DOID:0050510
airflow limitation,,0,
airflow obstruction,,0,
airway disease,chronic obstructive pulmonary disease___DOID_3083,1,DOID:3083
airway hyperreactivity,,0,
airway obstruction,obstructive lung disease___DOID_2320,1,DOID:2320
airways disease,,0,
alcaptonuria,alkaptonuria___DOID_9270,1,DOID:9270
alcohol poisoning,,0,
aldosteronism,conn's syndrome___DOID_12028,9,DOID:12028
aldosteronism,autosomal dominant pseudohypoaldosteronism type 1___DOID_0060855,9,DOID:0060855
aldosteronism,liddle syndrome___DOID_0050477,9,DOID:0050477
aldosteronism,bartter disease___DOID_445,9,DOID:445
aldosteronism,glucocorticoid-remediable aldosteronism___DOID_14080,9,DOID:14080
aldosteronism,primary hyperaldosteronism___DOID_446,9,DOID:446
aldosteronism,pseudohypoaldosteronism___DOID_4479,9,DOID:4479
aldosteronism,obsolete hypoaldosteronism___DOID_12251,9,DOID:12251
aldosteronism,autosomal recessive pseudohypoaldosteronism type 1___DOID_0060854,9,DOID:0060854
alkaptonuria,alkaptonuria___DOID_9270,1,DOID:9270
allodynia,,0,
alogia,,0,
alpha-subunit deficiency,,0,
altered-thalamic-perfusion,,0,
alteredthalamicperfusion,,0,
alveolitis,idiopathic pulmonary fibrosis___DOID_0050156,6,DOID:0050156
alveolitis,alveolar periostitis___DOID_13585,6,DOID:13585
alveolitis,idiopathic interstitial pneumonia___DOID_2797,6,DOID:2797
alveolitis,extrinsic allergic alveolitis___DOID_841,6,DOID:841
alveolitis,malt worker's lung___DOID_2314,6,DOID:2314
alveolitis,maple bark strippers' lung___DOID_8484,6,DOID:8484
alzheimer,alzheimer's disease 17___DOID_0110049,20,DOID:0110049
alzheimer,alzheimer's disease 3___DOID_0110042,20,DOID:0110042
alzheimer,alzheimer's disease 7___DOID_0110039,20,DOID:0110039
alzheimer,alzheimer's disease 1___DOID_0080348,20,DOID:0080348
alzheimer,alzheimer's disease 11___DOID_0110044,20,DOID:0110044
alzheimer,alzheimer's disease 13___DOID_0110046,20,DOID:0110046
alzheimer,alzheimer's disease 16___DOID_0110036,20,DOID:0110036
alzheimer,alzheimer's disease 14___DOID_0110047,20,DOID:0110047
alzheimer,alzheimer's disease 9___DOID_0111364,20,DOID:0111364
alzheimer,alzheimer's disease 6___DOID_0110038,20,DOID:0110038
alzheimer,alzheimer's disease 8___DOID_0110041,20,DOID:0110041
alzheimer,alzheimer's disease 2___DOID_0110035,20,DOID:0110035
alzheimer,alzheimer's disease 12___DOID_0110045,20,DOID:0110045
alzheimer,alzheimer's disease 18___DOID_0110050,20,DOID:0110050
alzheimer,alzheimer's disease 5___DOID_0110037,20,DOID:0110037
alzheimer,alzheimer's disease 15___DOID_0110048,20,DOID:0110048
alzheimer,alzheimer's disease 10___DOID_0110043,20,DOID:0110043
alzheimer,alzheimer's disease___DOID_10652,20,DOID:10652
alzheimer,alzheimer's disease 4___DOID_0110040,20,DOID:0110040
alzheimer,alzheimer's disease 19___DOID_0110051,20,DOID:0110051
alzheimers,alzheimer's disease___DOID_10652,1,DOID:10652
amblyopia,strabismic amblyopia___DOID_10375,4,DOID:10375
amblyopia,amblyopia___DOID_10376,4,DOID:10376
amblyopia,refractive amblyopia___DOID_10377,4,DOID:10377
amblyopia,deprivation amblyopa___DOID_10378,4,DOID:10378
amblyopias,,0,
ametropia,,0,
ametropias,,0,
amiloidosi,,0,
amiloidosis,,0,
amnesia,anterograde amnesia___DOID_5340,5,DOID:5340
amnesia,retrograde amnesia___DOID_4543,5,DOID:4543
amnesia,amnestic disorder___DOID_10914,5,DOID:10914
amnesia,transient global amnesia___DOID_13027,5,DOID:13027
amnesia,dissociative amnesia___DOID_11037,5,DOID:11037
amnesias,,0,
amnesic,,0,
amnestic,obsolete drug-induced persisting amnestic disease___DOID_14467,2,DOID:14467
amnestic,amnestic disorder___DOID_10914,2,DOID:10914
amniocentesis,,0,
ampulla,ampulla of vater adenosquamous carcinoma___DOID_5628,14,DOID:5628
ampulla,obsolete ampulla of vater intestinal type adenocarcinoma___DOID_6091,14,DOID:6091
ampulla,ampulla of vater clear cell adenocarcinoma___DOID_5308,14,DOID:5308
ampulla,ampulla of vater mucinous adenocarcinoma___DOID_3693,14,DOID:3693
ampulla,ampulla of vater carcinoma___DOID_4932,14,DOID:4932
ampulla,ampullary signet ring cell adenocarcinoma___DOID_3501,14,DOID:3501
ampulla,ampulla of vater cancer___DOID_10020,14,DOID:10020
